pSymbol,pGroup,pExchSeg,pInstType,pSymbolName,pTrdSymbol,pOptionType,pScripRefKey,pISIN,pAssetCode,pSubGroup,pCombinedSymbol,pDesc,pAmcCode,pContractId,dTickSize ,lLotSize,lExpiryDate ,lMultiplier ,lPrecision,dStrikePrice;,pExchange,pInstName,pExpiryDate,pIssueDate,pMaturityDate,pListingDate,pNoDelStartDate,pNoDelEndDate,pBookClsStartDate,pBookClsEndDate,pRecordDate,pCreditRating,pReAdminDate,pExpulsionDate,pLocalUpdateTime,pDeliveryUnits,pPriceUnits,pLastTradingDate,pTenderPeridEndDate,pTenderPeridStartDate,pSellVarMargin,pBuyVarMargin,pInstrumentInfo,pRemarksText,pSegment,pNav,pNavDate,pMfAmt,pSipSecurity,pFaceValue,pTrdUnits,pExerciseStartDate,pExerciseEndDate,pElmMargin,pVarMargin,pTotProposedLimitValue,pScripBasePrice,pSettlementType,pCurrectionTime,iPermittedToTrade,iBoardLotQty ,iMaxOrderSize ,iLotSize,dOpenInterest ,dHighPriceRange ,dLowPriceRange ,dPriceNum   ,dGenDen,dGenNum,dPriceQuatation ,dIssuerate ,dPriceDen,dWarningQty ,dIssueCapital ,dExposureMargin ,dMinRedemptionQty ,lFreezeQty
47714,XX,nse_fo,OPTIDX,NIFTY,NIFTY2612027150PE,PE,NIFTY20JAN2627150.00PE,,26000,,,,,,5,65,1453386600,-1,2,2715000.0,NSE,OPTIDX,1453386600,1450396800,1453386600,1450396800,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1453334400.0,1453386600.0,,,,97590.0,Cash,,0,1,1801.0,65,0.0,142910.0,52270.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
45786,XX,nse_fo,OPTIDX,NIFTY,NIFTY2611320700PE,PE,NIFTY13JAN2620700.00PE,,26000,,,,,,5,65,1452781800,-1,2,2070000.0,NSE,OPTIDX,1452781800,1449792000,1452781800,1449792000,0,0,0,0,0,,0,0,1450888498,,,,,,,,,,FO,,,,,,,1452729600.0,1452781800.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
65092,XX,nse_fo,OPTIDX,NIFTY,NIFTY26FEB27350PE,PE,NIFTY24FEB2627350.00PE,,26000,,,,,,5,65,1456410600,-1,2,2735000.0,NSE,OPTIDX,1456410600,1448582400,1456410600,1448582400,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1456358400.0,1456410600.0,,,,116850.0,Cash,,0,1,1801.0,65,65.0,157575.0,76125.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58554,XX,nse_fo,OPTIDX,NIFTY,NIFTY26JAN23450PE,PE,NIFTY27JAN2623450.00PE,,26000,,,,,,5,65,1453991400,-1,2,2345000.0,NSE,OPTIDX,1453991400,1446163200,1453991400,1446163200,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1453939200.0,1453991400.0,,,,150.0,Cash,,1,1,1801.0,65,0.0,2150.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
40456,XX,nse_fo,OPTIDX,NIFTY,NIFTY2610625800PE,PE,NIFTY06JAN2625800.00PE,,26000,,,,,,5,65,1452177000,-1,2,2580000.0,NSE,OPTIDX,1452177000,1449187200,1452177000,1449187200,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1452124800.0,1452177000.0,,,,5045.0,Cash,,0,1,1801.0,65,378950.0,20840.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58571,XX,nse_fo,OPTIDX,NIFTY,NIFTY26JAN23900CE,CE,NIFTY27JAN2623900.00CE,,26000,,,,,,5,65,1453991400,-1,2,2390000.0,NSE,OPTIDX,1453991400,1446163200,1453991400,1446163200,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1453939200.0,1453991400.0,,,,241920.0,Cash,,0,1,1801.0,65,260.0,298890.0,184950.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58804,XX,nse_fo,OPTIDX,NIFTY,NIFTY26JAN26050PE,PE,NIFTY27JAN2626050.00PE,,26000,,,,,,5,65,1453991400,-1,2,2605000.0,NSE,OPTIDX,1453991400,1446163200,1453991400,1446163200,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1453939200.0,1453991400.0,,,,17815.0,Cash,,0,1,1801.0,65,21125.0,40710.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58359,XX,nse_fo,OPTIDX,NIFTY,NIFTY26JAN21600PE,PE,NIFTY27JAN2621600.00PE,,26000,,,,,,5,65,1453991400,-1,2,2160000.0,NSE,OPTIDX,1453991400,1446163200,1453991400,1446163200,0,0,0,0,0,,0,0,1450888500,,,,,,,,,,FO,,,,,,,1453939200.0,1453991400.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
64291,XX,nse_fo,OPTIDX,NIFTY,NIFTY26FEB22400CE,CE,NIFTY24FEB2622400.00CE,,26000,,,,,,5,65,1456410600,-1,2,2240000.0,NSE,OPTIDX,1456410600,1448582400,1456410600,1448582400,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1456358400.0,1456410600.0,,,,400825.0,Cash,,1,1,1801.0,65,0.0,458440.0,343210.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
65921,XX,nse_fo,OPTIDX,NIFTY,NIFTY26SEP29000CE,CE,NIFTY29SEP2629000.00CE,,26000,,,,,,5,75,1475159400,-1,2,2900000.0,NSE,OPTIDX,1475159400,1443744000,1475159400,1443744000,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1475107200.0,1475159400.0,,,,70095.0,Cash,,0,1,1801.0,75,0.0,187930.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
47621,XX,nse_fo,OPTIDX,NIFTY,NIFTY2612025900CE,CE,NIFTY20JAN2625900.00CE,,26000,,,,,,5,65,1453386600,-1,2,2590000.0,NSE,OPTIDX,1453386600,1450396800,1453386600,1450396800,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1453334400.0,1453386600.0,,,,55000.0,Cash,,0,1,1801.0,65,4355.0,92885.0,17115.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
47989,XX,nse_fo,OPTIDX,NIFTY,NIFTY2612030600PE,PE,NIFTY20JAN2630600.00PE,,26000,,,,,,5,65,1453386600,-1,2,3060000.0,NSE,OPTIDX,1453386600,1450396800,1453386600,1450396800,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1453334400.0,1453386600.0,,,,428475.0,Cash,,1,1,1801.0,65,0.0,486220.0,370730.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
58630,XX,nse_fo,OPTIDX,NIFTY,NIFTY26DEC13000CE,CE,NIFTY29DEC2613000.00CE,,26000,,,,,,5,75,1483021800,-1,2,1300000.0,NSE,OPTIDX,1483021800,1325376000,1483021800,1325376000,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1483021800.0,1483021800.0,,,,1394480.0,Cash,,1,1,1801.0,75,0.0,1483920.0,1305040.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
47018,XX,nse_fo,OPTIDX,NIFTY,NIFTY26JUN40000PE,PE,NIFTY30JUN2640000.00PE,,26000,,,,,,5,75,1467297000,-1,2,4000000.0,NSE,OPTIDX,1467297000,1431561600,1467297000,1431561600,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1467297000.0,1467297000.0,,,,1259565.0,Cash,,1,1,1801.0,75,0.0,1356780.0,1162340.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
62899,XX,nse_fo,OPTIDX,NIFTY,NIFTY26MAR11000PE,PE,NIFTY31MAR2611000.00PE,,26000,,,,,,5,75,1459434600,-1,2,1100000.0,NSE,OPTIDX,1459434600,1427587200,1459434600,1427587200,0,0,0,0,0,,0,0,1450888501,,,,,,,,,,FO,,,,,,,1459434600.0,1459434600.0,,,,5.0,Cash,,1,1,1801.0,75,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
62042,XX,nse_fo,OPTIDX,NIFTY,NIFTY29DEC38000CE,CE,NIFTY24DEC2938000.00CE,,26000,,,,,,5,75,1577284200,-1,2,3800000.0,NSE,OPTIDX,1577284200,1419724800,1577284200,1419724800,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1577284200.0,1577284200.0,,,,162340.0,Cash,,1,1,1801.0,75,0.0,421420.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
89601,XX,nse_fo,OPTIDX,NIFTY,NIFTY29JUN12000PE,PE,NIFTY26JUN2912000.00PE,,26000,,,,,,5,75,1561645800,-1,2,1200000.0,NSE,OPTIDX,1561645800,1404000000,1561645800,1404000000,0,0,0,0,0,,0,0,1450888504,,,,,,,,,,FO,,,,,,,1561645800.0,1561645800.0,,,,10.0,Cash,,1,1,1801.0,75,0.0,2010.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
50546,XX,nse_fo,OPTIDX,NIFTY,NIFTY26JUN28000PE,PE,NIFTY30JUN2628000.00PE,,26000,,,,,,5,75,1467297000,-1,2,2800000.0,NSE,OPTIDX,1467297000,1344556800,1467297000,1344556800,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1467297000.0,1467297000.0,,,,121190.0,Cash,,0,1,1801.0,75,92475.0,250130.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
47773,XX,nse_fo,OPTIDX,NIFTY,NIFTY2612028200CE,CE,NIFTY20JAN2628200.00CE,,26000,,,,,,5,65,1453386600,-1,2,2820000.0,NSE,OPTIDX,1453386600,1450396800,1453386600,1450396800,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1453334400.0,1453386600.0,,,,1680.0,Cash,,1,1,1801.0,65,0.0,4010.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
64786,XX,nse_fo,OPTIDX,NIFTY,NIFTY25DEC19750CE,CE,NIFTY30DEC2519750.00CE,,26000,,,,,,5,75,1451572200,-1,2,1975000.0,NSE,OPTIDX,1451572200,1443744000,1451572200,1443744000,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1451520000.0,1451572200.0,,,,644790.0,Cash,,1,1,1801.0,75,0.0,702535.0,587045.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
47351,XX,nse_fo,OPTIDX,NIFTY,NIFTY2612021300CE,CE,NIFTY20JAN2621300.00CE,,26000,,,,,,5,65,1453386600,-1,2,2130000.0,NSE,OPTIDX,1453386600,1450396800,1453386600,1450396800,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1453334400.0,1453386600.0,,,,497185.0,Cash,,1,1,1801.0,65,0.0,554925.0,439445.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
47964,XX,nse_fo,OPTIDX,NIFTY,NIFTY2612030450PE,PE,NIFTY20JAN2630450.00PE,,26000,,,,,,5,65,1453386600,-1,2,3045000.0,NSE,OPTIDX,1453386600,1450396800,1453386600,1450396800,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1453334400.0,1453386600.0,,,,413550.0,Cash,,1,1,1801.0,65,0.0,471290.0,355810.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
57307,XX,nse_fo,OPTIDX,NIFTY,NIFTY25D2330200CE,CE,NIFTY23DEC2530200.00CE,,26000,,,,,,5,75,1450967400,-1,2,3020000.0,NSE,OPTIDX,1450967400,1447977600,1450967400,1447977600,0,0,0,0,0,,0,0,1450888500,,,,,,,,,,FO,,,,,,,1450915200.0,1450967400.0,,,,5.0,Cash,,1,1,1801.0,75,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
37220,XX,nse_fo,OPTIDX,NIFTY,NIFTY25D2321500CE,CE,NIFTY23DEC2521500.00CE,,26000,,,,,,5,75,1450967400,-1,2,2150000.0,NSE,OPTIDX,1450967400,1447977600,1450967400,1447977600,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1450915200.0,1450967400.0,,,,467590.0,Cash,,1,1,1801.0,75,0.0,525335.0,409845.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
38538,XX,nse_fo,OPTIDX,NIFTY,NIFTY28DEC10000CE,CE,NIFTY26DEC2810000.00CE,,26000,,,,,,5,75,1545921000,-1,2,1000000.0,NSE,OPTIDX,1545921000,1435968000,1545921000,1435968000,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1545921000.0,1545921000.0,,,,1782910.0,Cash,,1,1,1801.0,75,0.0,1885040.0,1680780.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
40241,XX,nse_fo,OPTIDX,NIFTY,NIFTY2610622800CE,CE,NIFTY06JAN2622800.00CE,,26000,,,,,,5,65,1452177000,-1,2,2280000.0,NSE,OPTIDX,1452177000,1449187200,1452177000,1449187200,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1452124800.0,1452177000.0,,,,342755.0,Cash,,1,1,1801.0,65,0.0,400495.0,285015.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
65075,XX,nse_fo,OPTIDX,NIFTY,NIFTY26FEB27000CE,CE,NIFTY24FEB2627000.00CE,,26000,,,,,,5,65,1456410600,-1,2,2700000.0,NSE,OPTIDX,1456410600,1448582400,1456410600,1448582400,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1456358400.0,1456410600.0,,,,22880.0,Cash,,0,1,1801.0,65,565500.0,44490.0,1270.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
46128,XX,nse_fo,OPTIDX,NIFTY,NIFTY2611325000PE,PE,NIFTY13JAN2625000.00PE,,26000,,,,,,5,65,1452781800,-1,2,2500000.0,NSE,OPTIDX,1452781800,1449792000,1452781800,1449792000,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1452729600.0,1452781800.0,,,,1400.0,Cash,,0,1,1801.0,65,15990.0,5650.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
61010,XX,nse_fo,OPTIDX,NIFTY,NIFTY26DEC11000PE,PE,NIFTY29DEC2611000.00PE,,26000,,,,,,5,75,1483021800,-1,2,1100000.0,NSE,OPTIDX,1483021800,1390089600,1483021800,1390089600,0,0,0,0,0,,0,0,1450888500,,,,,,,,,,FO,,,,,,,1483021800.0,1483021800.0,,,,5.0,Cash,,1,1,1801.0,75,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
47368,XX,nse_fo,OPTIDX,NIFTY,NIFTY2612021600PE,PE,NIFTY20JAN2621600.00PE,,26000,,,,,,5,65,1453386600,-1,2,2160000.0,NSE,OPTIDX,1453386600,1450396800,1453386600,1450396800,0,0,0,0,0,,0,0,1450888499,,,,,,,,,,FO,,,,,,,1453334400.0,1453386600.0,,,,5.0,Cash,,1,1,1801.0,65,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
65496,XX,nse_fo,OPTIDX,NIFTY,NIFTY26FEB30950CE,CE,NIFTY24FEB2630950.00CE,,26000,,,,,,5,65,1456410600,-1,2,3095000.0,NSE,OPTIDX,1456410600,1448582400,1456410600,1448582400,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1456358400.0,1456410600.0,,,,195.0,Cash,,1,1,1801.0,65,0.0,2195.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
41902,XX,nse_fo,OPTIDX,NIFTY,NIFTY25DEC30550PE,PE,NIFTY30DEC2530550.00PE,,26000,,,,,,5,75,1451572200,-1,2,3055000.0,NSE,OPTIDX,1451572200,1444780800,1451572200,1444780800,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1451520000.0,1451572200.0,,,,433820.0,Cash,,1,1,1801.0,75,0.0,491565.0,376075.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
47313,XX,nse_fo,OPTIDX,NIFTY,NIFTY2612020650CE,CE,NIFTY20JAN2620650.00CE,,26000,,,,,,5,65,1453386600,-1,2,2065000.0,NSE,OPTIDX,1453386600,1450396800,1453386600,1450396800,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1453334400.0,1453386600.0,,,,561885.0,Cash,,1,1,1801.0,65,0.0,619625.0,504145.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
56802,XX,nse_fo,OPTIDX,NIFTY,NIFTY25D2323450CE,CE,NIFTY23DEC2523450.00CE,,26000,,,,,,5,75,1450967400,-1,2,2345000.0,NSE,OPTIDX,1450967400,1447977600,1450967400,1447977600,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1450915200.0,1450967400.0,,,,272620.0,Cash,,1,1,1801.0,75,0.0,330365.0,214875.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
40726,XX,nse_fo,OPTIDX,NIFTY,NIFTY2610630050PE,PE,NIFTY06JAN2630050.00PE,,26000,,,,,,5,65,1452177000,-1,2,3005000.0,NSE,OPTIDX,1452177000,1449187200,1452177000,1449187200,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1452124800.0,1452177000.0,,,,380495.0,Cash,,1,1,1801.0,65,0.0,438240.0,322750.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
65769,XX,nse_fo,OPTIDX,NIFTY,NIFTY25DEC28050CE,CE,NIFTY30DEC2528050.00CE,,26000,,,,,,5,75,1451572200,-1,2,2805000.0,NSE,OPTIDX,1451572200,1443744000,1451572200,1443744000,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1451520000.0,1451572200.0,,,,10.0,Cash,,1,1,1801.0,75,0.0,2010.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
65072,XX,nse_fo,OPTIDX,NIFTY,NIFTY26FEB26900PE,PE,NIFTY24FEB2626900.00PE,,26000,,,,,,5,65,1456410600,-1,2,2690000.0,NSE,OPTIDX,1456410600,1448582400,1456410600,1448582400,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1456358400.0,1456410600.0,,,,63950.0,Cash,,0,1,1801.0,65,2145.0,98695.0,29205.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
46270,XX,nse_fo,OPTIDX,NIFTY,NIFTY2611327900PE,PE,NIFTY13JAN2627900.00PE,,26000,,,,,,5,65,1452781800,-1,2,2790000.0,NSE,OPTIDX,1452781800,1449792000,1452781800,1449792000,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1452729600.0,1452781800.0,,,,164385.0,Cash,,0,1,1801.0,65,0.0,219740.0,109030.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
50462,XX,nse_fo,OPTIDX,NIFTY,NIFTY26JUN16000PE,PE,NIFTY30JUN2616000.00PE,,26000,,,,,,5,75,1467297000,-1,2,1600000.0,NSE,OPTIDX,1467297000,1309046400,1467297000,1309046400,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1467297000.0,1467297000.0,,,,1000.0,Cash,,0,1,1801.0,75,2200.0,3000.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
39631,XX,nse_fo,OPTIDX,NIFTY,NIFTY26DEC9000PE,PE,NIFTY29DEC269000.00PE,,26000,,,,,,5,75,1483021800,-1,2,900000.0,NSE,OPTIDX,1483021800,1439337600,1483021800,1439337600,0,0,0,0,0,,0,0,1450888497,,,,,,,,,,FO,,,,,,,1482969600.0,1483021800.0,,,,5.0,Cash,,1,1,1801.0,75,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
51453,XX,nse_fo,OPTIDX,NIFTY,NIFTY26JUN21000CE,CE,NIFTY30JUN2621000.00CE,,26000,,,,,,5,75,1467297000,-1,2,2100000.0,NSE,OPTIDX,1467297000,1318982400,1467297000,1318982400,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1467297000.0,1467297000.0,,,,582425.0,Cash,,0,1,1801.0,75,0.0,672550.0,492300.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
64927,XX,nse_fo,OPTIDX,NIFTY,NIFTY25DEC20550PE,PE,NIFTY30DEC2520550.00PE,,26000,,,,,,5,75,1451572200,-1,2,2055000.0,NSE,OPTIDX,1451572200,1443744000,1451572200,1443744000,0,0,0,0,0,,0,0,1450888501,,,,,,,,,,FO,,,,,,,1451520000.0,1451572200.0,,,,5.0,Cash,,1,1,1801.0,75,0.0,2005.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
47363,XX,nse_fo,OPTIDX,NIFTY,NIFTY2612021500CE,CE,NIFTY20JAN2621500.00CE,,26000,,,,,,5,65,1453386600,-1,2,2150000.0,NSE,OPTIDX,1453386600,1450396800,1453386600,1450396800,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1453334400.0,1453386600.0,,,,477280.0,Cash,,1,1,1801.0,65,0.0,535020.0,419540.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
65090,XX,nse_fo,OPTIDX,NIFTY,NIFTY26FEB27300PE,PE,NIFTY24FEB2627300.00PE,,26000,,,,,,5,65,1456410600,-1,2,2730000.0,NSE,OPTIDX,1456410600,1448582400,1456410600,1448582400,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1456358400.0,1456410600.0,,,,113290.0,Cash,,0,1,1801.0,65,1365.0,153395.0,73185.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
65334,XX,nse_fo,OPTIDX,NIFTY,NIFTY25DEC24800PE,PE,NIFTY30DEC2524800.00PE,,26000,,,,,,5,75,1451572200,-1,2,2480000.0,NSE,OPTIDX,1451572200,1443744000,1451572200,1443744000,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1451520000.0,1451572200.0,,,,470.0,Cash,,0,1,1801.0,75,1447880.0,2470.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
47848,XX,nse_fo,OPTIDX,NIFTY,NIFTY2612029300CE,CE,NIFTY20JAN2629300.00CE,,26000,,,,,,5,65,1453386600,-1,2,2930000.0,NSE,OPTIDX,1453386600,1450396800,1453386600,1450396800,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1453334400.0,1453386600.0,,,,105.0,Cash,,1,1,1801.0,65,0.0,2105.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
47486,XX,nse_fo,OPTIDX,NIFTY,NIFTY2612023500PE,PE,NIFTY20JAN2623500.00PE,,26000,,,,,,5,65,1453386600,-1,2,2350000.0,NSE,OPTIDX,1453386600,1450396800,1453386600,1450396800,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1453334400.0,1453386600.0,,,,70.0,Cash,,1,1,1801.0,65,0.0,2070.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
61381,XX,nse_fo,OPTIDX,NIFTY,NIFTY29DEC16000PE,PE,NIFTY24DEC2916000.00PE,,26000,,,,,,5,75,1577284200,-1,2,1600000.0,NSE,OPTIDX,1577284200,1419724800,1577284200,1419724800,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1577284200.0,1577284200.0,,,,730.0,Cash,,1,1,1801.0,75,0.0,6115.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
65025,XX,nse_fo,OPTIDX,NIFTY,NIFTY25DEC22350CE,CE,NIFTY30DEC2522350.00CE,,26000,,,,,,5,75,1451572200,-1,2,2235000.0,NSE,OPTIDX,1451572200,1443744000,1451572200,1443744000,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1451520000.0,1451572200.0,,,,385125.0,Cash,,1,1,1801.0,75,0.0,442865.0,327385.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
40378,XX,nse_fo,OPTIDX,NIFTY,NIFTY2610624700CE,CE,NIFTY06JAN2624700.00CE,,26000,,,,,,5,65,1452177000,-1,2,2470000.0,NSE,OPTIDX,1452177000,1449187200,1452177000,1449187200,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1452124800.0,1452177000.0,,,,153660.0,Cash,,0,1,1801.0,65,65.0,210450.0,96870.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
65926,XX,nse_fo,OPTIDX,NIFTY,NIFTY26SEP31000PE,PE,NIFTY29SEP2631000.00PE,,26000,,,,,,5,75,1475159400,-1,2,3100000.0,NSE,OPTIDX,1475159400,1443744000,1475159400,1443744000,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1475107200.0,1475159400.0,,,,371335.0,Cash,,0,1,1801.0,75,0.0,513490.0,229180.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
45911,XX,nse_fo,OPTIDX,NIFTY,NIFTY2611322450CE,CE,NIFTY13JAN2622450.00CE,,26000,,,,,,5,65,1452781800,-1,2,2245000.0,NSE,OPTIDX,1452781800,1449792000,1452781800,1449792000,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1452729600.0,1452781800.0,,,,380200.0,Cash,,1,1,1801.0,65,0.0,437940.0,322460.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
46060,XX,nse_fo,OPTIDX,NIFTY,NIFTY2611324100PE,PE,NIFTY13JAN2624100.00PE,,26000,,,,,,5,65,1452781800,-1,2,2410000.0,NSE,OPTIDX,1452781800,1449792000,1452781800,1449792000,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1452729600.0,1452781800.0,,,,180.0,Cash,,0,1,1801.0,65,520.0,2180.0,5.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
40443,XX,nse_fo,OPTIDX,NIFTY,NIFTY2610625500CE,CE,NIFTY06JAN2625500.00CE,,26000,,,,,,5,65,1452177000,-1,2,2550000.0,NSE,OPTIDX,1452177000,1449187200,1452177000,1449187200,0,0,0,0,0,,0,0,1450889676,,,,,,,,,,FO,,,,,,,1452124800.0,1452177000.0,,,,76775.0,Cash,,0,1,1801.0,65,34320.0,125540.0,28010.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
61382,XX,nse_fo,OPTIDX,NIFTY,NIFTY29DEC17000CE,CE,NIFTY24DEC2917000.00CE,,26000,,,,,,5,75,1577284200,-1,2,1700000.0,NSE,OPTIDX,1577284200,1419724800,1577284200,1419724800,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1577284200.0,1577284200.0,,,,1282635.0,Cash,,1,1,1801.0,75,0.0,1420580.0,1144680.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
65883,XX,nse_fo,OPTIDX,NIFTY,NIFTY26SEP16000CE,CE,NIFTY29SEP2616000.00CE,,26000,,,,,,5,75,1475159400,-1,2,1600000.0,NSE,OPTIDX,1475159400,1443744000,1475159400,1443744000,0,0,0,0,0,,0,0,1450889677,,,,,,,,,,FO,,,,,,,1475107200.0,1475159400.0,,,,1089585.0,Cash,,1,1,1801.0,75,0.0,1178340.0,1000840.0,1,1,1,0,0,1,0,1000000000000.0,1,0,1801
